Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
RNF168_0_multinomial_train1.6	0.999999999999999	0.879	0.569	56.9%	0.076	48.028%	0.33602	0.782
RNF168_0_multinomial_train1.7	0.9999999999999989	0.849	0.594	59.4%	0.083	52.855%	0.36961	0.72
RNF168_0_multinomial_train1.8	0.9999999999999989	0.903	0.548	54.8%	0.07	42.992%	0.30493	0.837
RNF168_0_multinomial_train1.9	0.999999999999999	0.907	0.464	46.4%	0.063	42.249%	0.24724	0.817
RNF168_0_multinomial_train1.10	0.9999999999999989	0.921	0.46	46.0%	0.062	39.202%	0.23995	0.861
RNF168_0_multinomial_train1.11	0.9999999999999989	0.888	0.528	52.8%	0.069	45.826%	0.30128	0.779
RNF168_0_multinomial_train1.12	0.9999999999999989	0.914	0.482	48.2%	0.065	40.943%	0.24354	0.848
RNF168_0_multinomial_train1.13	0.9999999999999989	0.891	0.51	51.0%	0.069	45.798%	0.28551	0.787
RNF168_0_multinomial_train1.14	0.999999999999999	0.865	0.57	57.0%	0.084	50.119%	0.27934	0.776
RNF168_0_multinomial_train1.15	0.9999999999999989	0.899	0.526	52.6%	0.067	43.566%	0.28897	0.811
RNF168_0_multinomial_train1.16	0.9999999999999989	0.933	0.454	45.4%	0.061	36.117%	0.25605	0.894
RNF168_0_multinomial_train1.17	0.9999999999999991	0.919	0.498	49.8%	0.069	40.834%	0.27026	0.878
RNF168_0_multinomial_train1.18	0.999999999999999	0.882	0.549	54.9%	0.072	47.282%	0.2939	0.773
RNF168_0_multinomial_train1.19	0.9999999999999991	0.891	0.517	51.7%	0.073	45.445%	0.31034	0.809
RNF168_0_multinomial_train1.20	0.9999999999999991	0.914	0.496	49.6%	0.063	40.685%	0.27584	0.843
RNF168_0_multinomial_train1.21	0.999999999999999	0.896	0.512	51.2%	0.071	44.107%	0.28336	0.819
RNF168_0_multinomial_train1.22	0.9999999999999991	0.916	0.471	47.1%	0.063	40.41%	0.24359	0.85
RNF168_0_multinomial_train1.23	0.9999999999999991	0.923	0.481	48.1%	0.063	38.732%	0.24799	0.873
RNF168_0_multinomial_train1.24	0.9999999999999989	0.904	0.485	48.5%	0.068	42.535%	0.25749	0.831
RNF168_0_multinomial_train1.25	0.9999999999999989	0.907	0.508	50.8%	0.067	42.294%	0.28882	0.836
RNF168_0_multinomial_train1.26	0.999999999999999	0.923	0.451	45.1%	0.061	38.696%	0.22392	0.863
RNF168_0_multinomial_train1.27	0.9999999999999991	0.903	0.517	51.7%	0.07	42.86%	0.27792	0.835
RNF168_0_multinomial_train1.28	0.9999999999999991	0.921	0.465	46.5%	0.062	38.782%	0.24442	0.863
