Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
MSH2_1_multinomial_train3.38	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.39	1.00E-26	1.00E-26	1.05E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.40	1.00E-26	1.00E-26	1.00E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.41	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.42	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.43	1.00E-26	1.00E-26	1.05E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.44	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.45	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.46	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.47	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.48	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.49	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.50	1.00E-26	1.00E-26	9.67E-02	1.33E-26	2.30E-03	1.00E-26
MSH2_1_multinomial_train3.51	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.52	1.00E-26	1.00E-26	1.02E-01	1.05E-03	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.53	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.54	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.55	1.00E-26	1.00E-26	1.00E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.56	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.57	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.58	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.59	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.60	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.61	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.62	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.63	1.00E-26	1.00E-26	1.04E-01	1.33E-26	3.75E-04	1.00E-26
MSH2_1_multinomial_train3.64	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.65	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.18E-22	1.00E-26
MSH2_1_multinomial_train3.66	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.67	1.00E-26	1.00E-26	1.00E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.68	1.00E-26	7.74E-06	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.69	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.63E-03	1.00E-26
MSH2_1_multinomial_train3.70	1.00E-26	1.00E-26	1.07E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.71	1.00E-26	1.00E-26	9.88E-02	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.72	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.73	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.74	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.35E-04	1.00E-26
MSH2_1_multinomial_train3.75	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.76	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.77	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.78	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.79	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.80	1.00E-26	1.00E-26	9.71E-02	1.33E-26	1.82E-03	1.00E-26
MSH2_1_multinomial_train3.81	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.82	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.83	1.00E-26	1.00E-26	1.04E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.84	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.85	1.00E-26	1.00E-26	1.00E-01	1.33E-26	8.84E-04	1.00E-26
MSH2_1_multinomial_train3.86	1.00E-26	1.00E-26	1.00E-01	1.33E-26	1.73E-04	1.00E-26
MSH2_1_multinomial_train3.87	1.00E-26	1.00E-26	1.00E-01	6.66E-04	2.26E-22	1.00E-26
MSH2_1_multinomial_train3.88	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.89	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.90	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.91	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.92	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.93	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.94	1.00E-26	1.00E-26	1.02E-01	1.33E-26	6.00E-10	1.00E-26
MSH2_1_multinomial_train3.95	1.00E-26	1.00E-26	1.02E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.96	1.00E-26	1.00E-26	1.06E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.97	1.00E-26	1.00E-26	1.03E-01	1.33E-26	1.53E-26	1.00E-26
MSH2_1_multinomial_train3.98	1.00E-26	1.00E-26	1.01E-01	1.33E-26	1.53E-26	1.00E-26
MSH6_5_multinomial_train3	1.39E-01	5.83E-03	1.39E-01	2.83E-03	1.06E-02	2.71E-02
MSH6_6_multinomial_train3	1.43E-01	2.23E-03	1.44E-01	4.00E-03	3.71E-07	2.56E-02
MSH6_5_multinomial_train3.1	1.43E-01	7.37E-03	1.45E-01	2.61E-03	8.32E-03	2.65E-02
MSH6_4_multinomial_train3	1.42E-01	7.02E-03	1.44E-01	4.33E-03	7.74E-06	2.59E-02
MSH6_6_multinomial_train3.1	1.49E-01	4.27E-03	1.52E-01	3.48E-03	1.53E-26	2.45E-02
MSH6_6_multinomial_train3.2	1.52E-01	2.94E-23	1.54E-01	5.50E-03	1.53E-26	2.53E-02
MSH6_4_multinomial_train3.1	1.46E-01	6.39E-03	1.47E-01	3.14E-03	5.36E-03	2.53E-02
MSH6_6_multinomial_train3.3	1.51E-01	1.53E-26	1.53E-01	3.74E-03	1.53E-26	2.33E-02
MSH6_4_multinomial_train3.2	1.43E-01	1.43E-03	1.44E-01	3.61E-03	5.12E-03	2.42E-02
MSH6_5_multinomial_train3.2	1.38E-01	9.17E-03	1.38E-01	3.67E-03	1.21E-02	2.85E-02
MSH6_5_multinomial_train3.3	1.48E-01	6.65E-13	1.48E-01	3.42E-03	9.20E-03	2.62E-02
MSH6_5_multinomial_train3.4	1.44E-01	3.21E-03	1.44E-01	4.36E-03	1.04E-02	2.68E-02
MSH6_5_multinomial_train3.5	1.38E-01	6.04E-03	1.39E-01	3.82E-03	8.71E-03	2.79E-02
MSH6_5_multinomial_train3.6	1.42E-01	5.95E-03	1.43E-01	2.59E-03	9.20E-03	2.71E-02
MSH6_4_multinomial_train3.3	1.42E-01	5.67E-03	1.44E-01	4.62E-03	4.03E-07	2.48E-02
MSH6_4_multinomial_train3.4	1.46E-01	5.30E-03	1.47E-01	4.53E-03	4.71E-03	2.49E-02
MSH6_4_multinomial_train3.5	1.47E-01	6.51E-06	1.48E-01	4.02E-03	4.61E-03	2.60E-02
MSH6_6_multinomial_train3.4	1.47E-01	1.06E-03	1.49E-01	4.72E-03	1.53E-26	2.49E-02
MSH6_6_multinomial_train3.5	1.50E-01	3.44E-03	1.53E-01	3.70E-03	1.53E-26	2.39E-02
MSH6_5_multinomial_train3.7	1.39E-01	6.65E-03	1.40E-01	2.41E-03	9.14E-03	2.84E-02
MSH6_4_multinomial_train3.6	1.42E-01	6.05E-03	1.43E-01	4.37E-03	8.53E-03	2.55E-02
MSH6_6_multinomial_train3.6	1.43E-01	5.80E-03	1.45E-01	3.56E-03	5.14E-09	2.51E-02
MSH6_4_multinomial_train3.7	1.47E-01	5.44E-03	1.49E-01	4.72E-03	5.67E-06	2.53E-02
MSH6_6_multinomial_train3.7	1.47E-01	4.16E-03	1.48E-01	4.70E-03	4.79E-03	2.53E-02
MSH6_6_multinomial_train3.8	1.52E-01	1.49E-26	1.54E-01	5.62E-03	5.20E-13	2.57E-02
MSH6_5_multinomial_train3.8	1.43E-01	4.24E-03	1.44E-01	2.16E-03	9.04E-03	2.69E-02
MSH6_5_multinomial_train3.9	1.40E-01	5.81E-03	1.39E-01	1.36E-03	1.11E-02	2.75E-02
MSH6_5_multinomial_train3.10	1.42E-01	4.87E-03	1.43E-01	3.06E-03	7.53E-03	2.71E-02
MSH6_6_multinomial_train3.9	1.51E-01	1.53E-26	1.53E-01	4.10E-03	1.53E-26	2.29E-02
MSH6_6_multinomial_train3.10	1.46E-01	1.73E-04	1.48E-01	5.68E-03	1.63E-13	2.45E-02
MSH6_4_multinomial_train3.8	1.44E-01	4.55E-03	1.45E-01	3.44E-03	7.35E-03	2.63E-02
MSH6_4_multinomial_train3.9	1.44E-01	7.57E-03	1.45E-01	4.56E-03	7.62E-03	2.52E-02
MSH6_6_multinomial_train3.11	1.45E-01	1.53E-26	1.47E-01	5.07E-03	1.53E-26	2.45E-02
MSH6_4_multinomial_train3.10	1.46E-01	4.78E-03	1.47E-01	2.66E-03	4.88E-03	2.38E-02
MSH6_6_multinomial_train3.12	1.43E-01	5.32E-04	1.46E-01	5.49E-03	1.53E-26	2.58E-02
MSH6_5_multinomial_train3.11	1.42E-01	6.22E-03	1.44E-01	4.78E-03	7.08E-03	2.76E-02
MSH6_4_multinomial_train3.11	1.44E-01	4.70E-03	1.46E-01	3.78E-03	7.67E-03	2.66E-02
MSH6_5_multinomial_train3.12	1.43E-01	4.61E-03	1.44E-01	3.17E-03	5.23E-03	2.71E-02
MSH6_5_multinomial_train3.13	1.43E-01	6.66E-03	1.45E-01	2.90E-03	6.60E-03	2.69E-02
MSH6_5_multinomial_train3.14	1.42E-01	6.62E-03	1.44E-01	2.24E-03	6.60E-03	2.63E-02
MSH6_5_multinomial_train3.15	1.42E-01	9.04E-03	1.43E-01	2.74E-03	1.18E-02	2.77E-02
MSH6_6_multinomial_train3.13	1.47E-01	3.56E-14	1.49E-01	5.00E-03	2.77E-25	2.45E-02
MSH6_5_multinomial_train3.16	1.42E-01	8.66E-03	1.44E-01	3.09E-03	7.72E-03	2.79E-02
MSH6_5_multinomial_train3.17	1.38E-01	8.93E-03	1.38E-01	2.38E-03	1.05E-02	2.75E-02
MSH6_4_multinomial_train3.12	1.43E-01	7.06E-03	1.44E-01	3.09E-03	9.68E-03	2.61E-02
MSH6_6_multinomial_train3.14	1.42E-01	3.10E-03	1.44E-01	5.03E-03	3.68E-08	2.61E-02
MSH6_6_multinomial_train3.15	1.51E-01	1.30E-03	1.53E-01	4.78E-03	1.53E-26	2.52E-02
MSH6_6_multinomial_train3.16	1.47E-01	5.43E-20	1.49E-01	5.90E-03	1.53E-26	2.46E-02
MSH6_6_multinomial_train3.17	1.40E-01	2.97E-03	1.43E-01	6.22E-03	1.53E-26	2.63E-02
MSH6_5_multinomial_train3.18	1.41E-01	2.09E-03	1.41E-01	2.49E-03	5.54E-03	2.68E-02
MSH6_4_multinomial_train3.13	1.45E-01	3.80E-03	1.46E-01	4.49E-03	7.96E-03	2.61E-02
MSH6_4_multinomial_train3.14	1.43E-01	4.64E-03	1.45E-01	4.83E-03	5.38E-03	2.56E-02
MSH6_6_multinomial_train3.18	1.51E-01	1.53E-26	1.53E-01	5.57E-03	1.53E-26	2.47E-02
MSH6_6_multinomial_train3.19	1.50E-01	2.50E-14	1.52E-01	4.28E-03	5.38E-10	2.50E-02
MSH6_4_multinomial_train3.15	1.45E-01	1.55E-03	1.46E-01	3.62E-03	4.55E-03	2.52E-02
MSH6_4_multinomial_train3.16	1.45E-01	2.32E-03	1.46E-01	4.56E-03	5.99E-03	2.52E-02
MSH6_5_multinomial_train3.19	1.40E-01	4.10E-03	1.41E-01	1.96E-03	5.88E-03	2.74E-02
MSH6_5_multinomial_train3.20	1.41E-01	8.04E-03	1.42E-01	3.23E-03	1.01E-02	2.74E-02
MSH6_4_multinomial_train3.17	1.42E-01	5.84E-03	1.44E-01	4.31E-03	2.78E-03	2.60E-02
MSH6_4_multinomial_train3.18	1.43E-01	6.47E-03	1.44E-01	2.21E-03	5.75E-05	2.56E-02
MSH6_6_multinomial_train3.20	1.47E-01	8.47E-22	1.49E-01	4.26E-03	1.01E-04	2.46E-02
MSH6_6_multinomial_train3.21	1.47E-01	4.47E-03	1.49E-01	4.96E-03	1.53E-26	2.50E-02
MSH6_4_multinomial_train3.19	1.42E-01	8.29E-03	1.44E-01	4.49E-03	1.27E-14	2.54E-02
MSH6_4_multinomial_train3.20	1.47E-01	3.82E-03	1.48E-01	3.78E-03	5.61E-03	2.44E-02
MSH6_5_multinomial_train3.21	1.36E-01	3.84E-03	1.36E-01	3.46E-03	5.65E-03	2.59E-02
MSH6_4_multinomial_train3.21	1.41E-01	5.49E-05	1.41E-01	3.55E-03	6.80E-03	2.59E-02
MSH6_5_multinomial_train3.22	1.41E-01	8.21E-03	1.41E-01	3.05E-03	9.58E-03	2.76E-02
MSH6_6_multinomial_train3.22	1.45E-01	2.27E-11	1.47E-01	5.17E-03	1.53E-26	2.56E-02
MSH6_6_multinomial_train3.23	1.45E-01	7.93E-10	1.47E-01	5.37E-03	7.14E-05	2.49E-02
MSH6_4_multinomial_train3.22	1.44E-01	6.47E-03	1.46E-01	4.30E-03	5.66E-03	2.59E-02
MSH6_6_multinomial_train3.24	1.44E-01	1.21E-03	1.46E-01	4.36E-03	1.79E-03	2.47E-02
MSH6_6_multinomial_train3.25	1.43E-01	2.06E-03	1.45E-01	5.48E-03	1.53E-26	2.54E-02
MSH6_4_multinomial_train3.23	1.44E-01	5.80E-03	1.45E-01	4.15E-03	6.18E-03	2.52E-02
MSH6_4_multinomial_train3.24	1.47E-01	1.35E-23	1.47E-01	4.16E-03	7.33E-03	2.48E-02
MSH6_4_multinomial_train3.25	1.47E-01	1.94E-03	1.48E-01	3.79E-03	6.69E-03	2.57E-02
MSH6_4_multinomial_train3.26	1.46E-01	6.29E-03	1.47E-01	4.32E-03	6.27E-03	2.49E-02
MSH6_6_multinomial_train3.26	1.47E-01	1.56E-03	1.49E-01	2.79E-03	1.61E-03	2.48E-02
MSH6_4_multinomial_train3.27	1.40E-01	7.54E-03	1.42E-01	4.38E-03	8.26E-05	2.49E-02
MSH6_6_multinomial_train3.27	1.48E-01	1.53E-26	1.50E-01	6.34E-03	1.53E-26	2.49E-02
MSH6_4_multinomial_train3.28	1.45E-01	4.78E-03	1.47E-01	4.13E-03	5.47E-03	2.48E-02
MSH6_4_multinomial_train3.29	1.47E-01	3.80E-03	1.49E-01	4.84E-03	9.55E-04	2.54E-02
MSH6_5_multinomial_train3.23	1.38E-01	8.21E-03	1.40E-01	3.61E-03	6.08E-03	2.71E-02
MSH6_4_multinomial_train3.30	1.45E-01	6.36E-03	1.47E-01	3.40E-03	2.02E-07	2.53E-02
MSH6_5_multinomial_train3.24	1.35E-01	8.05E-03	1.35E-01	1.05E-03	1.07E-02	2.84E-02
MSH6_6_multinomial_train3.28	1.45E-01	1.08E-23	1.47E-01	5.77E-03	1.53E-26	2.56E-02
MSH6_4_multinomial_train3.31	1.51E-01	2.52E-03	1.53E-01	4.54E-03	1.03E-04	2.42E-02
MSH6_4_multinomial_train3.32	1.45E-01	7.04E-03	1.47E-01	3.92E-03	1.53E-22	2.48E-02
MSH6_6_multinomial_train3.29	1.48E-01	5.53E-03	1.50E-01	3.87E-03	5.41E-04	2.49E-02
MSH6_4_multinomial_train3.33	1.49E-01	5.80E-03	1.50E-01	4.54E-03	6.50E-03	2.45E-02
MSH6_6_multinomial_train3.30	1.44E-01	3.51E-03	1.46E-01	5.89E-03	1.44E-03	2.60E-02
MSH6_6_multinomial_train3.31	1.40E-01	3.79E-03	1.41E-01	4.18E-03	4.63E-16	2.51E-02
MSH6_5_multinomial_train3.25	1.43E-01	4.29E-03	1.44E-01	2.73E-03	7.62E-03	2.73E-02
MSH6_4_multinomial_train3.34	1.43E-01	8.51E-03	1.44E-01	2.75E-03	9.63E-03	2.68E-02
MSH6_6_multinomial_train3.32	1.49E-01	9.41E-08	1.50E-01	4.19E-03	1.53E-26	2.40E-02
MSH6_4_multinomial_train3.35	1.48E-01	6.35E-03	1.51E-01	4.01E-03	7.04E-10	2.52E-02
MSH6_6_multinomial_train3.33	1.47E-01	3.47E-03	1.50E-01	4.43E-03	1.60E-05	2.52E-02
MSH6_6_multinomial_train3.34	1.46E-01	1.86E-03	1.48E-01	4.66E-03	1.44E-25	2.50E-02
PMS1_2_multinomial_train3	3.83E-02	6.25E-02	6.39E-03	1.90E-28	4.91E-02	4.22E-02
PMS1_2_multinomial_train3.1	3.68E-02	5.63E-02	9.59E-03	8.87E-03	3.83E-02	4.04E-02
PMS1_2_multinomial_train3.2	4.45E-02	6.39E-02	8.62E-03	2.61E-08	4.41E-02	4.44E-02
PMS1_2_multinomial_train3.3	4.10E-02	5.95E-02	8.90E-03	2.63E-03	3.92E-02	4.29E-02
PMS1_2_multinomial_train3.4	4.27E-02	6.68E-02	8.11E-03	3.49E-108	4.40E-02	4.53E-02
PMS1_2_multinomial_train3.5	3.91E-02	6.12E-02	5.59E-03	3.15E-03	4.36E-02	4.31E-02
PMS1_2_multinomial_train3.6	4.10E-02	6.01E-02	7.42E-03	9.81E-03	4.02E-02	4.27E-02
PMS1_2_multinomial_train3.7	3.98E-02	5.47E-02	8.14E-03	1.20E-02	3.63E-02	3.97E-02
PMS1_2_multinomial_train3.8	3.89E-02	6.48E-02	4.69E-03	3.95E-04	4.63E-02	4.37E-02
PMS1_2_multinomial_train3.9	4.31E-02	5.77E-02	8.19E-03	1.21E-02	3.70E-02	3.91E-02
PMS1_2_multinomial_train3.10	4.12E-02	6.12E-02	4.40E-03	6.48E-93	4.07E-02	4.69E-02
PMS1_2_multinomial_train3.11	3.75E-02	5.64E-02	7.47E-03	9.99E-03	4.05E-02	4.27E-02
PMS1_2_multinomial_train3.12	3.99E-02	5.50E-02	1.11E-02	1.15E-02	4.18E-02	3.53E-02
PMS1_2_multinomial_train3.13	3.79E-02	5.73E-02	8.71E-03	1.00E-02	3.96E-02	3.94E-02
PMS1_2_multinomial_train3.14	3.85E-02	5.77E-02	9.10E-03	1.15E-02	3.93E-02	4.29E-02
PMS1_2_multinomial_train3.15	4.22E-02	6.58E-02	8.64E-03	1.27E-06	4.46E-02	4.84E-02
PMS1_2_multinomial_train3.16	3.78E-02	5.57E-02	3.62E-27	1.37E-02	4.07E-02	4.22E-02
PMS1_2_multinomial_train3.17	3.89E-02	5.64E-02	8.39E-03	1.14E-02	3.94E-02	4.11E-02
PMS1_2_multinomial_train3.18	4.36E-02	6.00E-02	1.19E-02	3.17E-03	4.08E-02	4.48E-02
PMS1_2_multinomial_train3.19	4.01E-02	6.17E-02	6.82E-03	1.02E-02	4.20E-02	4.21E-02
PMS1_2_multinomial_train3.20	3.91E-02	5.82E-02	6.87E-03	9.68E-03	4.22E-02	4.26E-02
PMS1_2_multinomial_train3.21	4.35E-02	6.30E-02	1.28E-02	1.56E-03	4.47E-02	4.34E-02
PMS1_2_multinomial_train3.22	4.02E-02	6.27E-02	9.52E-03	7.90E-04	4.46E-02	4.48E-02
PMS1_2_multinomial_train3.23	3.98E-02	5.91E-02	6.80E-03	6.65E-03	4.02E-02	4.35E-02
PMS1_2_multinomial_train3.24	4.64E-02	6.76E-02	8.90E-03	7.18E-125	4.74E-02	4.50E-02
PMS1_2_multinomial_train3.25	3.90E-02	5.50E-02	1.17E-02	1.09E-02	4.13E-02	4.00E-02
PMS1_2_multinomial_train3.26	3.98E-02	5.95E-02	6.21E-03	6.50E-03	3.98E-02	4.50E-02
PMS1_2_multinomial_train3.27	4.43E-02	6.14E-02	1.19E-02	3.89E-03	4.35E-02	4.19E-02
PMS1_2_multinomial_train3.28	3.98E-02	6.06E-02	8.25E-03	1.68E-03	4.21E-02	4.40E-02
PMS1_2_multinomial_train3.29	4.23E-02	6.37E-02	6.63E-03	3.25E-03	4.45E-02	4.51E-02
PMS1_2_multinomial_train3.30	3.61E-02	5.50E-02	7.48E-03	8.48E-03	3.74E-02	3.79E-02
PMS1_2_multinomial_train3.31	4.21E-02	5.98E-02	1.16E-02	9.01E-03	3.95E-02	4.23E-02
PMS1_2_multinomial_train3.32	4.12E-02	5.84E-02	1.03E-02	9.48E-03	3.89E-02	4.37E-02
PMS1_2_multinomial_train3.33	4.21E-02	6.13E-02	2.65E-42	5.48E-03	4.27E-02	4.50E-02
PMS1_2_multinomial_train3.34	4.44E-02	5.98E-02	1.44E-02	1.02E-02	3.78E-02	4.31E-02
PMS1_2_multinomial_train3.35	4.56E-02	7.14E-02	7.54E-03	2.41E-02	8.21E-02	8.32E-02
PMS1_2_multinomial_train3.36	3.80E-02	6.06E-02	9.85E-03	3.69E-03	4.72E-02	4.11E-02
PMS1_2_multinomial_train3.37	4.11E-02	6.14E-02	7.64E-03	9.15E-03	4.13E-02	4.46E-02
PMS1_2_multinomial_train3.38	4.46E-02	6.30E-02	9.20E-03	4.49E-03	4.31E-02	4.31E-02
PMS1_2_multinomial_train3.39	4.00E-02	5.85E-02	7.00E-03	9.72E-03	3.91E-02	4.14E-02
PMS1_2_multinomial_train3.40	4.73E-02	6.25E-02	1.13E-02	4.00E-03	3.98E-02	4.25E-02
PMS1_2_multinomial_train3.41	3.72E-02	5.83E-02	6.25E-03	8.29E-03	4.12E-02	3.94E-02
PMS1_2_multinomial_train3.42	3.19E-02	5.64E-02	2.23E-03	1.37E-02	4.59E-02	3.50E-02
PMS1_2_multinomial_train3.43	3.66E-02	5.55E-02	3.69E-03	1.26E-02	3.78E-02	3.93E-02
PMS1_2_multinomial_train3.44	4.15E-02	6.53E-02	5.39E-35	7.64E-03	4.48E-02	4.72E-02
PMS1_2_multinomial_train3.45	4.48E-02	6.48E-02	1.12E-02	9.66E-87	4.11E-02	4.72E-02
PMS1_2_multinomial_train3.46	4.78E-02	6.36E-02	1.43E-02	1.14E-03	4.17E-02	4.15E-02
PMS1_2_multinomial_train3.47	4.01E-02	5.76E-02	1.08E-02	8.87E-03	3.87E-02	4.26E-02
PMS1_2_multinomial_train3.48	3.26E-02	5.63E-02	7.92E-03	7.45E-03	3.84E-02	3.90E-02
PMS1_2_multinomial_train3.49	4.22E-02	5.95E-02	1.58E-04	1.09E-02	3.98E-02	4.30E-02
PMS1_2_multinomial_train3.50	4.12E-02	6.05E-02	8.80E-03	1.02E-02	4.07E-02	4.04E-02
PMS1_2_multinomial_train3.51	4.24E-02	6.41E-02	1.00E-02	1.45E-55	4.21E-02	4.68E-02
PMS1_2_multinomial_train3.52	4.13E-02	6.42E-02	1.21E-02	8.81E-152	4.26E-02	4.55E-02
PMS1_2_multinomial_train3.53	3.94E-02	6.34E-02	1.07E-02	1.41E-03	4.38E-02	4.60E-02
PMS1_2_multinomial_train3.54	4.40E-02	6.43E-02	1.66E-02	0.00E+00	4.72E-02	3.95E-02
PMS1_2_multinomial_train3.55	4.06E-02	6.06E-02	1.02E-02	5.09E-04	4.11E-02	4.36E-02
PMS1_2_multinomial_train3.56	4.71E-02	7.47E-02	1.08E-02	2.16E-02	8.51E-02	8.60E-02
PMS1_2_multinomial_train3.57	4.18E-02	5.84E-02	1.28E-02	1.20E-02	4.02E-02	4.26E-02
PMS1_2_multinomial_train3.58	3.97E-02	5.74E-02	8.43E-03	1.34E-02	4.03E-02	3.75E-02
PMS1_2_multinomial_train3.59	4.84E-02	7.46E-02	7.75E-03	3.74E-02	8.38E-02	5.20E-02
PMS1_2_multinomial_train3.60	4.16E-02	6.43E-02	1.10E-02	3.00E-75	5.20E-02	4.13E-02
PMS1_2_multinomial_train3.61	3.52E-02	5.53E-02	9.54E-03	1.02E-02	3.81E-02	4.10E-02
PMS1_2_multinomial_train3.62	4.50E-02	6.83E-02	1.54E-02	3.68E-02	7.35E-02	4.77E-02
PMS1_2_multinomial_train3.63	3.78E-02	6.26E-02	8.82E-03	2.04E-90	4.29E-02	4.16E-02
PMS1_2_multinomial_train3.64	4.20E-02	6.06E-02	8.52E-03	9.20E-03	3.94E-02	4.43E-02
PMS1_2_multinomial_train3.65	3.60E-02	5.61E-02	8.59E-03	1.28E-02	4.04E-02	3.73E-02
PMS1_2_multinomial_train3.66	4.31E-02	6.37E-02	1.08E-02	1.12E-03	4.32E-02	4.52E-02
PMS1_2_multinomial_train3.67	4.01E-02	5.67E-02	7.35E-03	1.07E-02	3.98E-02	4.33E-02
PMS1_2_multinomial_train3.68	4.49E-02	6.33E-02	9.79E-03	3.46E-03	4.22E-02	4.41E-02
PMS1_2_multinomial_train3.69	4.00E-02	5.78E-02	9.19E-03	8.91E-03	4.06E-02	4.35E-02
PMS1_2_multinomial_train3.70	4.11E-02	6.13E-02	7.40E-03	2.42E-03	4.70E-02	4.11E-02
PMS1_2_multinomial_train3.71	4.56E-02	6.34E-02	1.35E-02	1.61E-03	4.12E-02	4.46E-02
PMS1_2_multinomial_train3.72	4.29E-02	6.80E-02	8.02E-03	1.86E-158	4.28E-02	4.71E-02
PMS1_2_multinomial_train3.73	4.11E-02	6.22E-02	2.12E-06	6.65E-03	4.83E-02	4.29E-02
PMS1_2_multinomial_train3.74	3.79E-02	5.81E-02	7.93E-03	9.84E-03	3.93E-02	4.15E-02
PMS1_2_multinomial_train3.75	4.48E-02	6.27E-02	1.12E-02	2.23E-03	4.05E-02	4.48E-02
PMS1_2_multinomial_train3.76	3.43E-02	6.04E-02	6.73E-03	3.58E-03	4.82E-02	4.01E-02
PMS1_2_multinomial_train3.77	4.13E-02	6.23E-02	7.04E-03	3.99E-03	4.56E-02	4.24E-02
